heTh	हेठ् ; भ्वा० सेट् प० ; (हेठ विबाधायाम्)१.३६० ;;
heTh	हेठ् ; क्र्या० सेट् प० ; हेठ [हेढ]च [भूतप्रादुर्भावे]९.६९ ;;
hi	हि ; स्वा० अनिट् प० ; हि गतौ वृद्धौ च ५.१२ ;;
hikk	हिक्क् ; भ्वा० सेट् उ० ; हिक्क अव्यक्ते शब्दे १.९९७ ;;
hil	हिल् ; तु० सेट् प० ; हिल भावकरणे ६.८८ ;;
hiMs	हिंस् ; चु० सेट् उ० (१.३.७४); हिसि हिंसायाम् १०.३६६ ;;
hiMs	हिंस् ; रु० सेट् प० ; हिसि हिंसायाम् ७.१९ ;;
hiND	हिण्ड् ; भ्वा० सेट् आ० ; हिडि गत्यनादरयोः १.३०१ ;;
hinv	हिन्व् ; भ्वा० सेट् प० ; हिवि- [प्रीणनार्थः]१.६७५ ;;
hiShk	हिष्क् ; चु० सेट् आ० ; हिष्क [हिंसायाम्]इत्येके १०.२०८ ;;
hiT	हिट् ; भ्वा० सेट् प० ; हिट [आक्रोशे]इत्येके १.३५६ ;;
hlaad	ह्लाद् ; भ्वा० सेट् आ० ; ह्लादी [अव्यक्ते शब्दे]सुखे च १.२७ ;;
hlag	ह्लग् ; भ्वा० सेट् प० ; ह्लगे(म्)- [संवरणे]१.८९७ ;;
hlap	ह्लप् ; चु० सेट् उ० (१.३.७४); ह्लप व्यक्तायां वाचि १०.१६१ ;;
hlas	ह्लस् ; भ्वा० सेट् प० ; ह्लस- [शब्दे]१.८०९ ;;
hmal	ह्मल् ; भ्वा० सेट् प० ; ह्मल(म्)सञ्चलने (चलने)१.९१८ ;;
hmal	ह्मल् ; ह्मल- [अनुपसर्गाद्वा][मित्]१.९४३ ;;
hnu	ह्नु ; अ० अनिट् आ० ; ह्नुङ् अपनयने २.७६ ;;
hoD	होड् ; भ्वा० सेट् आ० ; होडृ अनादरे १.३१९ ;;
hoD	होड् ; भ्वा० सेट् प० ; होडृ गतौ १.४१० ;;
hR	हृ ; भ्वा० अनिट् उ० ; हृञ् हरणे १.१०४६ ;;
hR	हृ ; जु० अनिट् प० ; हृ प्रसह्यकरणे ३.१६ ;;
hraad	ह्राद् ; भ्वा० सेट् आ० ; ह्राद अव्यक्ते शब्दे १.२६ ;;
hrag	ह्रग् ; भ्वा० सेट् प० ; ह्रगे(म्)- [संवरणे]१.८९६ ;;
hrap	ह्रप् ; चु० सेट् उ० (१.३.७४); ह्रप [व्यक्तायां वाचि]इत्यन्ये १०.१६३ ;;
hras	ह्रस् ; भ्वा० सेट् प० ; ह्रस- (हृस- )[शब्दे]१.८०८ ;;
hreSh	ह्रेष् ; भ्वा० सेट् आ० ; ह्रेषृ अव्यक्ते शब्दे १.७०९ ;;
hrii	ह्री ; जु० अनिट् प० ; ह्री लज्जायाम् ३.३ ;;
hriich	ह्रीच् ; भ्वा० सेट् प० ; ह्रीच लज्जायाम् १.२३८ ;;
hRs	हृस् ; भ्वा० सेट् प० ; ह्रस- (हृस- )[शब्दे]१.८०८ ;;
hRSh	हृष् ; भ्वा० सेट् प० ; हृषु अलीके १.८०६ ;;
hRSh	हृष् ; दि० सेट् प० ; हृष तुष्टौ ४.१४२ ;;
hu	हु ; जु० अनिट् प० ; हु दानादनयोः ; आदाने चेत्येके ; प्रीणने- पीति भाष्यम् ३.१ ;;
huD	हुड् ; भ्वा० सेट् प० ; हुडृ- [गतौ]१.४०८ ;;
huD	हुड् ; तु० सेट् प० ; (हुड सङ्घाते)६.१३० ;;
hul	हुल् ; भ्वा० सेट् प० ; हुल हिंसासंवरणयोश्च (हिंसायां संवरणे च)१.९८० ;;
hul	हुल् ; भ्वा० सेट् प० ; हुल- [गतौ]१.९७८ ;;
huND	हुण्ड् ; भ्वा० सेट् आ० ; हुडि वरणे ; हरण इत्येके १.३१० ;;
huND	हुण्ड् ; भ्वा० सेट् आ० ; हुडि सङ्घाते १.३०२ ;;
hurch	हुर्च् ; भ्वा० सेट् प० ; हुर्चा कौटिल्ये १.२३९ ;;
huuD	हूड् ; भ्वा० सेट् प० ; हूडृ- [गतौ]१.४०९ ;;
hval	ह्वल् ; भ्वा० सेट् प० ; ह्वल(म्)- [सञ्चलने (चलने)]१.९१७ ;;
hval	ह्वल् ; ह्वल- [अनुपसर्गाद्वा][मित्]१.९४२ ;;
hve	ह्वे ; भ्वा० अनिट् उ० ; ह्वेञ् स्पर्धायां शब्दे च १.११६३ ;;
hvR	ह्वृ ; भ्वा० अनिट् प० ; ह्वृ [संवरणे (वरणे)]इत्येके १.१०८४ ;;
hvR	ह्वृ ; भ्वा० अनिट् प० ; ह्वृ कौटिल्ये १.१०८० ;;
i	इ ; अ० अनिट् आ० ; इङ् अध्ययने ; नित्यमधिपूर्वः २.४१ ;;
i	इ ; अ० अनिट् प० ; इक् स्मरणे ; अयमप्यधिपूर्वः २.४२ ;;
i	इ ; अ० अनिट् प० ; इण् गतौ २.४० ;;
ii	ई ; दि० अनिट् आ० ; ईङ् गतौ ४.३८ ;;
iiD	ईड् ; चु० सेट् उ० (१.३.७४); ईड स्तुतौ १०.१८३ ;;
iiD	ईड् ; अ० सेट् आ० ; ईड स्तुतौ २.९ ;;
iih	ईह् ; भ्वा० सेट् आ० ; ईह चेष्टायाम् १.७१९ ;;
iij	ईज् ; भ्वा० सेट् आ० ; ईज गतिकुत्सनयोः १.२०७ ;;
iikh	ईख् ; भ्वा० सेट् प० ; ईखि- [गत्यर्थः]१.१५० ;;
iinj	ईञ्ज् ; भ्वा० सेट् आ० ; ईजि [गतिकुत्सनयोः]इत्येके १.२०८ ;;
iiNkh	ईङ्ख् ; भ्वा० सेट् प० ; ईखि- [गत्यर्थः]१.१५१ ;;
iir	ईर् ; चु० सेट् उ० (१.३.७४); ईर क्षेपे १०.३४२ ;;
iir	ईर् ; अ० सेट् आ० ; ईर गतौ कम्पने च २.८ ;;
iirShy	ईर्ष्य् ; भ्वा० सेट् प० ; ईर्ष्य ईर्ष्यार्थाः १.५८८ ;;
iirxy	ईर्क्ष्य् ; भ्वा० सेट् प० ; ईर्क्ष्य- [ईर्ष्यार्थः]१.५८७ ;;
iiSh	ईष् ; भ्वा० सेट् आ० ; ईष गतिहिंसादर्शनेषु १.६९५ ;;
iiSh	ईष् ; भ्वा० सेट् प० ; ईष उञ्चे १.७८० ;;
iish	ईश् ; अ० सेट् आ० ; ईश ऐश्वर्ये २.१० ;;
iix	ईक्ष् ; भ्वा० सेट् आ० ; ईक्ष दर्शने १.६९४ ;;
ikh	इख् ; भ्वा० सेट् प० ; इख- [गत्यर्थः]१.१४८ ;;
il	इल् ; चु० सेट् उ० (१.३.७४); इल प्रेरणे १०.१६७ ;;
il	इल् ; तु० सेट् प० ; इल स्वप्नक्षेपनयोः ६.८४ ;;
ind	इन्द् ; भ्वा० सेट् प० ; इदि परमैश्वर्ये १.६५ ;;
indh	इन्ध् ; रु० सेट् आ० ; ञि- इन्धी दीप्तौ ७.११ ;;
iNg	इङ्ग् ; भ्वा० सेट् प० ; इगि- [गत्यर्थः]१.१६३ ;;
iNkh	इङ्ख् ; भ्वा० सेट् प० ; इखि- [गत्यर्थः]१.१४९ ;;
inv	इन्व् ; भ्वा० सेट् प० ; इवि व्याप्तौ १.६७० ;;
iSh	इष् ; दि० सेट् प० ; इष [ईष]गतौ ४.२२ ;;
iSh	इष् ; तु० सेट् प० ; इष (इषु)इच्चायाम् ६.७८ ;;
iSh	इष् ; क्र्या० सेट् प० ; इष आभीक्ष्ण्ये ९.६१ ;;
iT	इट् ; भ्वा० सेट् प० ; इट- [गतौ]१.३५७ ;;
jaagR	जागृ ; अ० सेट् प० ; जागृ निद्राक्षये २.६७ ;;
jabh	जभ् ; भ्वा० सेट् आ० ; जभी- [गात्रविनामे]१.४५३ ;;
jai	जै ; भ्वा० अनिट् प० ; जै- [क्षये]१.१०६२ ;;
jaj	जज् ; भ्वा० सेट् प० ; जज- [युद्धे]१.२७५ ;;
jal	जल् ; भ्वा० सेट् प० ; जल घातने १.९६७ ;;
jal	जल् ; चु० सेट् उ० (१.३.७४); जल अपवारणे १०.१५ ;;
jalp	जल्प् ; भ्वा० सेट् प० ; जल्प व्यक्तायां वाचि १.४६४ ;;
jam	जम् ; भ्वा० सेट् प० ; जमु- [अदने]१.५४२ ;;
jambh	जम्भ् ; चु० सेट् उ० (१.३.७४); जभि नाशने १०.२४१ ;;
jaMs	जंस् ; चु० सेट् उ० (१.३.७४); जसि रक्षणे ; मोक्षण इत्येके १०.१८२ ;;
jan	जन् ; जु० सेट् प० ; जन जनने ३.२५ ;;
jan	जन् ; दि० सेट् आ० ; जनी प्रादुर्भावे ४.४४ ;;
jan	जन् ; जनी- [मित्]१.९३७ ;;
janj	जञ्ज् ; भ्वा० सेट् प० ; जजि युद्धे १.२७६ ;;
jap	जप् ; भ्वा० सेट् प० ; जप- [व्यक्तायां वाचि]; जप मानसे च १.४६३ ;;
jarch	जर्च् ; भ्वा० सेट् प० ; जर्त्स- (जर्ज- जर्च- )[परिभाषणहिंसातर्जनेषु]१.८१३ ;;
jarj	जर्ज् ; भ्वा० सेट् प० ; जर्त्स- (जर्ज- जर्च- )[परिभाषणहिंसातर्जनेषु]१.८१३ ;;
jarj	जर्ज् ; तु० सेट् प० ; जर्ज- [परिभाषणभर्त्सनयोः]६.१८ ;;
jarts	जर्त्स् ; भ्वा० सेट् प० ; जर्त्स- (जर्ज- जर्च- )[परिभाषणहिंसातर्जनेषु]१.८१३ ;;
jas	जस् ; चु० सेट् उ० (१.३.७४); जसु ताडने १०.२४३ ;;
jas	जस् ; चु० सेट् उ० (१.३.७४); जसु हिंसायाम् १०.१८४ ;;
jas	जस् ; दि० सेट् प० ; जसु मोक्षने ४.१०८ ;;
jaSh	जष् ; भ्वा० सेट् प० ; जष- [हिंसार्थः]१.७८४ ;;
jaT	जट् ; भ्वा० सेट् प० ; जट- [सङ्घाते]१.३४२ ;;
jax	जक्ष् ; अ० सेट् प० ; जक्ष भक्ष्यहसनयोः २.६६ ;;
jeh	जेह् ; भ्वा० सेट् आ० ; जेहृ- [प्रयत्ने]जेहृ गतावपि १.७३१ ;;
jeSh	जेष् ; भ्वा० सेट् आ० ; जेषृ- [गतौ]१.७०३ ;;
jham	झम् ; भ्वा० सेट् प० ; झमु अदने १.५४३ ;;
jharj	झर्ज् ; भ्वा० सेट् प० ; झर्त्स (झर्झ झर्ज)परिभाषणहिंसातर्जनेषु १.८१५ ;;
jharjh	झर्झ् ; भ्वा० सेट् प० ; झर्त्स (झर्झ झर्ज)परिभाषणहिंसातर्जनेषु १.८१५ ;;
jharjh	झर्झ् ; तु० सेट् प० ; झर्झ परिभाषणभर्त्सनयोः ६.२० ;;
jharts	झर्त्स् ; भ्वा० सेट् प० ; झर्त्स (झर्झ झर्ज)परिभाषणहिंसातर्जनेषु १.८१५ ;;
jhaSh	झष् ; भ्वा० सेट् उ० ; झष आदानसंवरणयोः १.१०३६ ;;
jhaSh	झष् ; भ्वा० सेट् प० ; झष- [हिंसार्थः]१.७८५ ;;
jhaT	झट् ; भ्वा० सेट् प० ; झट सङ्घाते १.३४३ ;;
jhRii	झॄ ; दि० सेट् प० ; झॄष् वयोहानौ ४.२६ ;;
jhRii	झॄ ; क्र्या० सेट् प० ; झॄ [वयोहानौ]इत्येके ९.२८ ;;
ji	जि ; भ्वा० अनिट् प० ; जि जये १.६४२ ;;
ji	जि ; भ्वा० अनिट् प० ; जि- [अभिभवे]१.१०९६ ;;
ji	जि ; चु० सेट् उ० (१.३.७४); जि- [[भाषार्थः]च]१०.३२४ ;;
jiiv	जीव् ; भ्वा० सेट् प० ; जीव प्राणधारणे १.६४३ ;;
jim	जिम् ; भ्वा० सेट् प० ; जिमु [अदने]इति केचित् १.५४४ ;;
jinv	जिन्व् ; भ्वा० सेट् प० ; जिवि प्रीणनार्थाः १.६७८ ;;
jinv	जिन्व् ; चु० सेट् उ० (१.३.७४); चि- (जुचि जिवि)[[भाषार्थः]च]१०.३२५ ;;
jiri	जिरि ; स्वा० सेट् प० ; जिरि- [हिंसायाम्]५.३५ ;;
jiSh	जिष् ; भ्वा० सेट् प० ; जिषु- [सेचने]१.७९३ ;;
jri	ज्रि ; भ्वा० अनिट् प० ; ज्रि अभिभवे १.१०९७ ;;
jri	ज्रि ; चु० सेट् उ० (१.३.७४); ज्रि [वयोहानौ]च १०.३४७ ;;
jRii	जॄ ; चु० सेट् उ० (१.३.७४); जॄ वयोहानौ १०.३४६ ;;
jRii	जॄ ; दि० सेट् प० ; जॄष्- [वयोहानौ]४.२५ ;;
jRii	जॄ ; क्र्या० सेट् प० ; जॄ वयोहानौ ९.२७ ;;
jRii	जॄ ; जॄष्- [मित्]१.९३८ ;;
jRmbh	जृम्भ् ; भ्वा० सेट् आ० ; जृभि गात्रविनामे १.४५४ ;;
ju	जु ; भ्वा० अनिट् आ० ; जुङ्- [गतौ]१.१११० ;;
ju	जु ; भ्वा० अनिट् प० ; जु इति सौत्रो धातुः गत्यर्थः १.१०९८ ;;
juD	जुड् ; चु० सेट् उ० (१.३.७४); जुड प्रेरणे १०.१४८ ;;
juD	जुड् ; तु० सेट् प० ; जुड गतौ ६.५१ ;;
juD	जुड् ; तु० सेट् प० ; जुड बन्धने ६.१०६ ;;
jun	जुन् ; तु० सेट् प० ; जुन [गतौ]इत्येके ६.५२ ;;
junch	जुञ्च् ; चु० सेट् उ० (१.३.७४); चि- (जुचि जिवि)[[भाषार्थः]च]१०.३२५ ;;
juNg	जुङ्ग्? ; भ्वा० सेट् प० ; जुगि- [वर्जने]१.१७६ ;;
juSh	जुष् ; चु० सेट् उ० (१.३.७४); जुष परितर्कने ; परितर्पण इत्यन्ये १०.३७१ ;;
juSh	जुष् ; तु० सेट् आ० ; जुषी प्रीतिसेवनयोः ६.८ ;;
juT	जुट् ; तु० सेट् प० ; जुट [बन्धने]इत्येके ६.१०७ ;;
jut	जुत् ; भ्वा० सेट् आ० ; जुतृ भासणे १.३२ ;;
juur	जूर् ; दि० सेट् आ० ; जूरी हिंसावयोहन्योः ४.५१ ;;
juuSh	जूष् ; भ्वा० सेट् प० ; जूष च [हिंसायाम्]१.७७६ ;;
jval	ज्वल् ; भ्वा० सेट् प० ; ज्वल दीप्तौ १.९६५ ;;
jval	ज्वल् ; भ्वा० सेट् प० ; ज्वल(म्)दीप्तौ १.९१६ ;;
jval	ज्वल् ; ज्वल- [अनुपसर्गाद्वा][मित्]१.९४१ ;;
jvar	ज्वर् ; भ्वा० सेट् प० ; ज्वर(म्)रोगे १.८८५ ;;
jyaa	ज्या ; क्र्या० अनिट् प० ; ज्या वयोहानौ ९.३४ ;;
jyu	ज्यु ; भ्वा० अनिट् आ० ; ज्युङ्- [गतौ]१.११०९ ;;
jyut	ज्युत् ; भ्वा० सेट् प० ; ज्युतिर् भासने १.४३ ;;
kaal	काल (काल्); चु० सेट् उ० (१.३.७४); काल [कालोपदेशे]च ; इति पृथग्धातुरित्येके १०.४२२ ;;
kaanch	काञ्च् ; भ्वा० सेट् आ० ; काचि दीप्तिबन्धनयोः १.१९४ ;;
kaaNx	काङ्क्ष् ; भ्वा० सेट् प० ; काक्षि- [काङ्क्षायाम्]१.७६० ;;
kaas	कास् ; भ्वा० सेट् आ० ; कासृ शब्दकुत्सायाम् १.७१० ;;
kaash	काश् ; भ्वा० सेट् आ० ; काशृ दीप्तौ १.७३४ ;;
kaash	काश् ; दि० सेट् आ० ; काशृ दीप्तौ ४.५८ ;;
kab	कब् ; भ्वा० सेट् आ० ; कबृ वर्णे १.४४० ;;
kach	कच् ; भ्वा० सेट् आ० ; कच बन्धने १.१९२ ;;
kaD	कड् ; भ्वा० सेट् प० ; कड मदे १.४१७ ;;
kaD	कड् ; तु० सेट् प० ; कड मदे ६.१०८ ;;
kad	कद् ; भ्वा० सेट् आ० ; कद(म्)- [[वैक्लव्ये ; वैकल्य इत्येके]इत्यन्ये]१.८८१ ;;
kaDD	कड्ड् ; भ्वा० सेट् प० ; कड्ड (कद्ड)कार्कश्ये १.४०४ ;;
kadD	कद्ड् ; भ्वा० सेट् प० ; कड्ड (कद्ड)कार्कश्ये १.४०४ ;;
kag	कग् ; भ्वा० सेट् प० ; कगे(म्)नोच्यते ; क्रियासामान्यार्थत्वात् ; अनेकार्थत्वादित्यन्ये १.९०० ;;
kai	कै ; भ्वा० अनिट् प० ; कै- [शब्दे]१.१०६४ ;;
kaj	कज् ; भ्वा० सेट् प० ; कज मदे इत्येके १.२६५ ;;
kak	कक् ; भ्वा० सेट् आ० ; कक लौल्ये १.९५ ;;
kakh	कख् ; भ्वा० सेट् प० ; कख हसने १.१२८ ;;
kakh	कख् ; भ्वा० सेट् प० ; कखे(म्)हसने १.८९३ ;;
kal	कल (कल्); चु० सेट् उ० (१.३.७४); कल गतौ सङ्ख्याने च १०.४०४ ;;
kal	कल् ; भ्वा० सेट् आ० ; कल शब्दसङ्ख्यानयोः १.५७० ;;
kal	कल् ; चु० सेट् उ० (१.३.७४); कल- [क्षेपे]१०.९३ ;;
kall	कल्ल् ; भ्वा० सेट् आ० ; कल्ल अव्यक्ते शब्दे ; अशब्द इत्येके १.५७१ ;;
kam	कम् ; भ्वा० सेट् आ० ; कमु कान्तौ १.५११ ;;
kam	कम् ; न कमि- [मित्]१.९४९ ;;
kamp	कम्प् ; भ्वा० सेट् आ० ; कपि चलने १.४३५ ;;
kaMs	कंस् ; अ० सेट् आ० ; कसि गतिशासनयोः २.१४ ;;
kaN	कण् ; भ्वा० सेट् प० ; कण(म्)- [गतौ]१.९०३ ;;
kaN	कण् ; भ्वा० सेट् प० ; कण- [शब्दार्थः]१.५१७ ;;
kaN	कण् ; चु० सेट् उ० (१.३.७४); कण निमीलने १०.२४० ;;
kan	कन् ; भ्वा० सेट् प० ; कनी दीप्तिकान्तिगतिषु १.५३१ ;;
kanch	कञ्च् ; भ्वा० सेट् आ० ; कचि- [दीप्तिबन्धनयोः]१.१९३ ;;
kaND	कण्ड् ; भ्वा० सेट् आ० ; कडि मदे १.३१६ ;;
kaND	कण्ड् ; भ्वा० सेट् प० ; कडि [मदे]इत्येके १.४१८ ;;
kaND	कण्ड् ; चु० सेट् उ० (१.३.७४); कडि खण्डने (भेदने)१०.६७ ;;
kand	कन्द् ; भ्वा० सेट् आ० ; कदि(म्)- [वैक्लव्ये ; वैकल्य इत्येके]१.८७८ ;;
kand	कन्द् ; भ्वा० सेट् प० ; कदि- [आःवाने रोदने च]१.७३ ;;
kaNk	कङ्क् ; भ्वा० सेट् आ० ; ककि- [गत्यर्थः]१.९९ ;;
kaNTh	कण्ठ् ; भ्वा० सेट् आ० ; कठि शोके १.२९७ ;;
kaNTh	कण्ठ् ; चु० सेट् उ० (१.३.७४); कठि शोके ; प्रायेणोत्पूर्व उत्कण्ठावचनः १०.३८५ ;;
kap	कप् ; भ्वा० सेट् आ० ; कप(म्)[कृपायां गतौ च]इत्यन्ये १.८७७ ;;
karb	कर्ब् ; भ्वा० सेट् प० ; कर्ब- [गतौ]१.४८६ ;;
kard	कर्द् ; भ्वा० सेट् प० ; कर्द कुत्सिते शब्दे १.६१ ;;
karj	कर्ज् ; भ्वा० सेट् प० ; कर्ज व्यथने १.२६० ;;
karN	कर्ण (कर्ण्); चु० सेट् उ० (१.३.७४); कर्ण भेदने (इति धात्वन्तरमित्यपरे)१०.४७० ;;
kart	कर्त (कर्त्); चु० सेट् उ० (१.३.७४); कर्त इत्यप्येके १०.४५७ ;;
karv	कर्व् ; भ्वा० सेट् प० ; कर्व- [दर्पे]१.६६४ ;;
kas	कस् ; भ्वा० सेट् प० ; कस गतौ १.९९६ ;;
kas	कस् ; अ० सेट् आ० ; कस [गतिशासनयोः]इत्येके २.१५ ;;
kaSh	कष् ; भ्वा० सेट् प० ; कष- [हिंसार्थः]१.७८१ ;;
kash	कश् ; अ० सेट् आ० ; कश [गतिशासनयोः]इत्यन्ये (इत्यपि)२.१६ ;;
kaT	कट् ; भ्वा० सेट् प० ; कटी गतौ १.३५९ ;;
kaT	कट् ; भ्वा० सेट् प० ; कटे वर्षावरणयोः १.३३० ;;
kaTh	कठ् ; भ्वा० सेट् प० ; कठ कृच्च्रजीवने १.३८५ ;;
kath	कथ (कथ्); चु० सेट् उ० (१.३.७४); कथ वाक्यप्रबन्धे (वाक्यप्रबन्धने)१०.३८९ ;;
katr	कत्र (कत्र्); चु० सेट् उ० (१.३.७४); कत्र (कत्त्र)शैथिल्ये १०.४५६ ;;
katth	कत्थ् ; भ्वा० सेट् आ० ; कत्थ श्लाघायाम् १.३७ ;;
kattr	कत्त्र (कत्त्र्); चु० सेट् उ० (१.३.७४); कत्र (कत्त्र)शैथिल्ये १०.४५६ ;;
kel	केल् ; भ्वा० सेट् प० ; केलृ- [चलने]१.६१६ ;;
kep	केप् ; भ्वा० सेट् आ० ; केपृ- [[कम्पने]च]१.४२६ ;;
ket	केत (केत्); चु० सेट् उ० (१.३.७४); केत श्रावणे निमन्त्रणे च १०.४३७ ;;
kev	केव् ; भ्वा० सेट् आ० ; केवृ [सेवने]इत्यप्येके १.५८३ ;;
khaad	खाद् ; भ्वा० सेट् प० ; खादृ भक्षणे १.५१ ;;
khach	खच् ; क्र्या० सेट् प० ; खच भूतप्रादुर्भावे ९.६७ ;;
khaD	खड् ; चु० सेट् उ० (१.३.७४); खड- [खण्डने (भेदने)]१०.६५ ;;
khad	खद् ; भ्वा० सेट् प० ; खद स्थैर्ये हिंसायां च १.५२ ;;
khai	खै ; भ्वा० अनिट् प० ; खै खदने १.१०६० ;;
khaj	खज् ; भ्वा० सेट् प० ; खज मन्थे १.२६४ ;;
khal	खल् ; भ्वा० सेट् प० ; खल [सञ्चलने]सञ्चये (च)१.६२६ ;;
khan	खन् ; भ्वा० सेट् उ० ; खनु अवदारणे १.१०२० ;;
khaND	खण्ड् ; भ्वा० सेट् आ० ; खडि मन्थे १.३१७ ;;
khaND	खण्ड् ; चु० सेट् उ० (१.३.७४); खडि- [खण्डने (भेदने)]१०.६६ ;;
khanj	खञ्ज् ; भ्वा० सेट् प० ; खजि गतिवैकल्ये १.२६६ ;;
kharb	खर्ब् ; भ्वा० सेट् प० ; खर्ब- [गतौ]१.४८७ ;;
khard	खर्द् ; भ्वा० सेट् प० ; खर्द दन्दशूके १.६२ ;;
kharj	खर्ज् ; भ्वा० सेट् प० ; खर्ज [व्यथने]पूजने च १.२६१ ;;
kharv	खर्व् ; भ्वा० सेट् प० ; खर्व- [दर्पे]१.६६५ ;;
khaSh	खष् ; भ्वा० सेट् प० ; खष- [हिंसार्थः]१.७८२ ;;
khaT	खट् ; भ्वा० सेट् प० ; खट काङ्क्षायाम् १.३४६ ;;
khaTT	खट्ट् ; चु० सेट् उ० (१.३.७४); खट्ट संवरणे १०.१२७ ;;
khav	खव् ; क्र्या० सेट् प० ; खव [भूतप्रादुर्भावे]इत्येके ९.६८ ;;
kheD	खेड (खेड्); चु० सेट् उ० (१.३.७४); खेड [भक्षणे]इत्येके १०.४१४ ;;
khel	खेल् ; भ्वा० सेट् प० ; खेलृ- [चलने]१.६१७ ;;
kheT	खेट (खेट्); चु० सेट् उ० (१.३.७४); खेट भक्षणे १०.४१३ ;;
khev	खेव् ; भ्वा० सेट् आ० ; खेवृ- [[सेवने]इत्यप्येके]१.५८१ ;;
khid	खिद् ; दि० अनिट् आ० ; खिद दैन्ये ४.६६ ;;
khid	खिद् ; तु० अनिट् प० ; खिद परिघाते (परिघातने)६.१७२ ;;
khid	खिद् ; रु० अनिट् आ० ; खिद दैन्ये ७.१२ ;;
khiT	खिट् ; भ्वा० सेट् प० ; खिट त्रासे १.३३९ ;;
khol	खोल् ; भ्वा० सेट् प० ; खोलृ- [गतिप्रतिघाते]१.६३२ ;;
khor	खोर् ; भ्वा० सेट् प० ; खोरृ गतिप्रतिघाते १.६३३ ;;
khoT	खोट (खोट्); चु० सेट् उ० (१.३.७४); खोट [भक्षणे]इत्यन्ये १०.४१५ ;;
khu	खु ; भ्वा० अनिट् आ० ; खुङ्- [शब्दे]१.११०४ ;;
khuD	खुड् ; तु० सेट् प० ; खुड- [[संवरणे]इत्येके]६.११९ ;;
khuj	खुज् ; भ्वा० सेट् प० ; खुजु स्तेयकरणे १.२२७ ;;
khuND	खुण्ड् ; चु० सेट् उ० (१.३.७४); खुडि खण्डने १०.७२ ;;
khur	खुर् ; तु० सेट् प० ; खुर चेदने ६.६८ ;;
khurd	खुर्द् ; भ्वा० सेट् आ० ; खुर्द- [क्रीडायामेव]१.२२ ;;
khyaa	ख्या ; अ० अनिट् प० ; ख्या प्रकथने २.५५ ;;
ki	कि ; जु० अनिट् प० ; कि ज्ञाने ३.२० ;;
kiil	कील् ; भ्वा० सेट् प० ; कील बन्धने १.६०२ ;;
kiiT	कीट् ; चु० सेट् उ० (१.३.७४); कीट वर्णे (वरणे)१०.१४२ ;;
kil	किल् ; तु० सेट् प० ; किल श्वैत्यक्रीडनयोः (श्वैत्ये)६.८० ;;
kiT	किट् ; भ्वा० सेट् प० ; किट- [गतौ]१.३५८ ;;
kiT	किट् ; भ्वा० सेट् प० ; किट- [त्रासे]१.३३८ ;;
kit	कित् ; भ्वा० सेट् प० ; कित निवासे रोगापनयने च १.११४८ ;;
kit	कित् ; जु० सेट् प० ; (कित [ज्ञाने]च)३.२१ ;;
klad	क्लद् ; भ्वा० सेट् आ० ; क्लद(म्)[वैक्लव्ये ; वैकल्य इत्येके]इत्यन्ये १.८८३ ;;
klam	क्लम् ; दि० सेट् प० ; क्लमु ग्लानौ ४.१०४ ;;
kland	क्लन्द् ; भ्वा० सेट् आ० ; क्लदि(म्)वैक्लव्ये ; वैकल्य इत्येके इत्यन्ये १.८८० ;;
kland	क्लन्द् ; भ्वा० सेट् प० ; क्लदि आःवाने रोदने च १.७५ ;;
klap	क्लप् ; चु० सेट् उ० (१.३.७४); क्लप [व्यक्तायां वाचि]इत्येके १०.१६२ ;;
klath	क्लथ् ; भ्वा० सेट् प० ; क्लथ(म्)हिंसार्थाः १.९१३ ;;
klesh	क्लेश् ; भ्वा० सेट् आ० ; क्लेश अव्यक्तायां वाचि ; बाधन इत्यन्ये (इति दुर्गः)१.६९१ ;;
klid	क्लिद् ; दि० सेट् प० ; क्लिदू आद्रीभावे ४.१५७ ;;
kliib	क्लीब् ; भ्वा० सेट् आ० ; क्लीबृ अधार्ष्ठ्ये १.४४१ ;;
klind	क्लिन्द् ; भ्वा० सेट् आ० ; क्लिदि परिदेवने १.१५ ;;
klind	क्लिन्द् ; भ्वा० सेट् प० ; क्लिदि परिदेवने १.७६ ;;
kLip	कॢप् ; भ्वा० सेट् आ० ; कृपू सामर्थ्ये १.८६६ ;;
klish	क्लिश् ; दि० सेट् आ० ; क्लिश उपतापे ४.५७ ;;
klish	क्लिश् ; क्र्या० सेट् वेट् प० ; क्लिशू विबाधने ९.५८ ;;
klu	क्लु ; भ्वा० अनिट् आ० ; क्लुङ्  [गतौ]इत्येके १.१११३ ;;
kmar	क्मर् ; भ्वा० सेट् प० ; क्मर हूर्चने १.६३६ ;;
knas	क्नस् ; दि० सेट् प० ; क्नसु ह्वरणदीप्त्योः ४.७ ;;
knas	क्नस् ; क्नसु- [मित्]१.९३९ ;;
knath	क्नथ् ; भ्वा० सेट् प० ; क्नथ(म्)- [हिंसार्थः]१.९११ ;;
knuu	क्नू ; क्र्या० सेट् उ० ; क्नूञ् शब्दे ९.१२ ;;
knuuy	क्नूय् ; भ्वा० सेट् आ० ; क्नूयी शब्द उन्दे च १.५५८ ;;
kR	कृ ; भ्वा० अनिट् उ० ; (कृञ् करणे)१.१०४८ ;;
kR	कृ ; स्वा० अनिट् उ० ; कृञ् हिंसायाम् ५.७ ;;
